	CS1-Fungus	CS2-Fungus	CS3-Fungus	FS1-Fungus	FS2-Fungus	FS3-Fungus	SC1-Fungus	SC2-Fungus	SC3-Fungus	WS1-Fungus	WS2-Fungus	WS3-Fungus
ASV_5456	0	0	0	0	0	6	0	0	0	0	0	0
ASV_5457	0	0	0	0	0	6	0	0	0	0	0	0
ASV_5458	0	0	0	0	0	6	0	0	0	0	0	0
ASV_5459	0	0	0	0	0	6	0	0	0	0	0	0
ASV_5460	0	0	0	0	0	6	0	0	0	0	0	0
ASV_5461	0	0	0	0	0	6	0	0	0	0	0	0
ASV_5462	0	0	0	0	0	6	0	0	0	0	0	0
ASV_5463	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5464	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5465	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5466	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5467	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5468	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5469	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5470	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5471	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5472	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5473	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5474	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5475	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5476	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5477	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5478	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5479	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5480	0	0	0	0	0	0	6	0	0	0	0	0
ASV_5481	0	0	0	0	0	0	3	3	0	0	0	0
ASV_5482	0	0	0	0	0	0	3	3	0	0	0	0
ASV_5483	0	0	0	0	0	0	3	3	0	0	0	0
ASV_5484	0	0	0	0	0	0	2	4	0	0	0	0
ASV_5485	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5486	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5487	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5488	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5489	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5490	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5491	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5492	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5493	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5494	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5495	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5496	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5497	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5498	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5499	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5500	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5501	0	0	0	0	0	0	0	6	0	0	0	0
ASV_5502	0	0	0	0	0	0	0	3	0	0	0	3
ASV_5503	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5504	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5505	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5506	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5507	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5508	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5509	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5510	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5511	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5512	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5513	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5514	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5515	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5516	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5517	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5518	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5519	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5520	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5521	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5522	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5523	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5524	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5525	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5526	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5527	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5528	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5529	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5530	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5531	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5532	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5533	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5534	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5535	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5536	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5537	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5538	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5539	0	0	0	0	0	0	0	0	6	0	0	0
ASV_5540	0	0	0	0	0	0	0	0	2	0	0	4
ASV_5541	0	0	0	0	0	0	0	0	2	4	0	0
ASV_5542	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5543	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5544	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5545	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5546	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5547	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5548	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5549	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5550	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5551	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5552	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5553	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5554	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5555	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5556	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5557	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5558	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5559	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5560	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5561	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5562	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5563	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5564	0	0	0	0	0	0	0	0	0	6	0	0
ASV_5565	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5566	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5567	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5568	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5569	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5570	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5571	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5572	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5573	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5574	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5575	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5576	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5577	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5578	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5579	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5580	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5581	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5582	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5583	0	0	0	0	0	0	0	0	0	0	6	0
ASV_5584	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5585	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5586	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5587	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5588	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5589	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5590	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5591	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5592	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5593	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5594	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5595	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5596	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5597	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5598	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5599	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5600	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5601	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5602	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5603	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5604	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5605	0	0	0	0	0	0	0	0	0	0	0	6
ASV_5606	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5607	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5608	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5609	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5610	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5611	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5612	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5613	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5614	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5615	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5616	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5617	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5618	5	0	0	0	0	0	0	0	0	0	0	0
ASV_5619	4	0	0	0	1	0	0	0	0	0	0	0
ASV_5620	1	0	0	0	0	0	0	0	0	3	1	0
ASV_5621	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5622	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5623	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5624	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5625	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5626	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5627	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5628	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5629	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5630	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5631	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5632	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5633	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5634	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5635	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5636	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5637	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5638	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5639	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5640	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5641	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5642	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5643	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5644	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5645	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5646	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5647	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5648	0	5	0	0	0	0	0	0	0	0	0	0
ASV_5649	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5650	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5651	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5652	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5653	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5654	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5655	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5656	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5657	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5658	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5659	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5660	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5661	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5662	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5663	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5664	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5665	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5666	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5667	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5668	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5669	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5670	0	0	5	0	0	0	0	0	0	0	0	0
ASV_5671	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5672	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5673	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5674	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5675	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5676	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5677	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5678	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5679	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5680	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5681	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5682	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5683	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5684	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5685	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5686	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5687	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5688	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5689	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5690	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5691	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5692	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5693	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5694	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5695	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5696	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5697	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5698	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5699	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5700	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5701	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5702	0	0	0	5	0	0	0	0	0	0	0	0
ASV_5703	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5704	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5705	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5706	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5707	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5708	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5709	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5710	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5711	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5712	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5713	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5714	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5715	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5716	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5717	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5718	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5719	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5720	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5721	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5722	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5723	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5724	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5725	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5726	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5727	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5728	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5729	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5730	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5731	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5732	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5733	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5734	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5735	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5736	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5737	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5738	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5739	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5740	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5741	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5742	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5743	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5744	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5745	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5746	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5747	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5748	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5749	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5750	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5751	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5752	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5753	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5754	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5755	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5756	0	0	0	0	5	0	0	0	0	0	0	0
ASV_5757	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5758	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5759	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5760	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5761	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5762	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5763	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5764	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5765	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5766	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5767	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5768	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5769	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5770	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5771	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5772	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5773	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5774	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5775	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5776	0	0	0	0	0	5	0	0	0	0	0	0
ASV_5777	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5778	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5779	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5780	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5781	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5782	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5783	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5784	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5785	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5786	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5787	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5788	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5789	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5790	0	0	0	0	0	0	5	0	0	0	0	0
ASV_5791	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5792	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5793	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5794	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5795	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5796	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5797	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5798	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5799	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5800	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5801	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5802	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5803	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5804	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5805	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5806	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5807	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5808	0	0	0	0	0	0	0	5	0	0	0	0
ASV_5809	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5810	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5811	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5812	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5813	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5814	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5815	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5816	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5817	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5818	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5819	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5820	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5821	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5822	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5823	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5824	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5825	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5826	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5827	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5828	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5829	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5830	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5831	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5832	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5833	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5834	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5835	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5836	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5837	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5838	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5839	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5840	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5841	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5842	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5843	0	0	0	0	0	0	0	0	5	0	0	0
ASV_5844	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5845	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5846	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5847	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5848	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5849	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5850	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5851	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5852	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5853	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5854	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5855	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5856	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5857	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5858	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5859	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5860	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5861	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5862	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5863	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5864	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5865	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5866	0	0	0	0	0	0	0	0	0	5	0	0
ASV_5867	0	0	0	0	0	0	0	0	0	3	0	2
ASV_5868	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5869	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5870	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5871	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5872	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5873	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5874	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5875	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5876	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5877	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5878	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5879	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5880	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5881	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5882	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5883	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5884	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5885	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5886	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5887	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5888	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5889	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5890	0	0	0	0	0	0	0	0	0	0	5	0
ASV_5891	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5892	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5893	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5894	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5895	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5896	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5897	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5898	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5899	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5900	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5901	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5902	0	0	0	0	0	0	0	0	0	0	0	5
ASV_5903	0	0	0	0	0	0	0	0	0	0	0	5
